"filename","species","filesize"
"992",91,929
"99915",91,1727
"100125",92,4741
"102233",92,1048
"103775",92,950
"104554",92,5016
"104626",92,3935
"104776",92,2668
"104809",92,18667
"105177",92,1999
"105268",92,4503
"105723",92,4287
"106033",92,1300
"106519",92,4434
"10716",92,3394
"10770",92,2526
"109001",92,3612
"109028",92,14933
"110823",92,6293
"113009",92,2936
"113578",92,1987
"113674",92,5478
"114182",92,2908
"116380",92,3155
"118142",92,1478
"118147",92,805
"118296",92,2621
"118777",92,4355
"120998",92,1718
"122392",92,9401
"122847",92,7860
"1233",92,6023
"124867",92,4584
"127906",92,3508
"12822",92,22320
"128382",92,11611
"129221",92,6474
"130045",92,3080
"131507",92,6205
"131574",92,9488
"133006",92,11219
"13477",92,1716
"135102",92,3807
"135468",92,3668
"135637",92,19310
"136243",92,7654
"137621",92,6685
"138572",92,5870
"139538",92,1755
"139629",92,2442
"142873",92,6494
"143645",92,3345
"144646",92,7445
"14523",92,4028
"147199",92,4142
"147240",92,2508
"148020",92,5500
"149055",92,20463
"150066",92,2461
"150580",92,3275
"150934",92,4905
"151473",92,3062
"151705",92,1380
"151869",92,996
"153319",92,5784
"153704",92,1937
"15450",92,9466
"157480",92,2654
"15986",92,1837
"159959",92,18896
"160092",92,2707
"17308",92,4255
"17453",92,3308
"19416",92,4471
"214",92,1592
"23382",92,6305
"25738",92,2233
"26034",92,1216
"2622",92,3887
"27256",92,5410
"27667",92,13347
"28450",92,4983
"29855",92,17771
"30972",92,4482
"31737",92,3611
"32694",92,2892
"33057",92,7821
"33724",92,2613
"35668",92,8830
"36093",92,11120
"38635",92,4372
"39857",92,1982
"41558",92,5716
"41763",92,8285
"4291",92,4648
"42954",92,1991
"43858",92,13941
"44102",92,2827
"44948",92,6373
"45171",92,3604
"45624",92,1160
"49098",92,3951
"51207",92,7110
"51401",92,3606
"5163",92,1021
"52422",92,3705
"52918",92,3104
"53331",92,3344
"55414",92,14331
"55575",92,7955
"56070",92,11781
"57115",92,2780
"58970",92,4188
"59048",92,2902
"59091",92,4825
"61011",92,3153
"62828",92,7900
"62881",92,7561
"65421",92,1409
"6736",92,11079
"685",92,7001
"69480",92,9301
"70924",92,7030
"71584",92,2733
"71655",92,4465
"71676",92,4622
"72950",92,3195
"73171",92,13425
"73265",92,4072
"73490",92,5379
"73979",92,11623
"74427",92,15867
"75143",92,6594
"75669",92,12282
"75677",92,1352
"76956",92,3151
"77655",92,2239
"78385",92,1561
"78723",92,8593
"78915",92,8747
"80637",92,6417
"80875",92,825
"81750",92,2244
"83825",92,2907
"85488",92,5785
"86411",92,2811
"89350",92,4740
"90140",92,4701
"90235",92,4799
"90714",92,3886
"93002",92,3949
"93205",92,9395
"94202",92,2626
"94523",92,4249
"95816",92,2695
"95891",92,6426
"97360",92,5253
"97764",92,7376
"98858",92,10482
"98940",92,5148
"103763",93,3908
"107086",93,1443
"110083",93,2128
"114147",93,1368
"114911",93,2763
"116491",93,2143
"118487",93,1578
"127499",93,1465
"138196",93,3226
"138979",93,1599
"141585",93,2842
"143692",93,1805
"146312",93,9671
"150968",93,1992
"156698",93,1891
"159104",93,7496
"16563",93,1624
"20434",93,2324
"22082",93,992
"25251",93,4193
"26113",93,1337
"2648",93,1927
"27458",93,2049
"28653",93,1306
"32163",93,2705
"32392",93,2209
"35632",93,1825
"37264",93,1434
"37645",93,2310
"39784",93,2540
"4575",93,1672
"48397",93,1074
"48781",93,2858
"49437",93,2562
"6168",93,3861
"67185",93,1801
"6721",93,3275
"67699",93,2198
"70258",93,1885
"7325",93,1521
"75125",93,2295
"7699",93,977
"77536",93,3407
"77982",93,4307
"79170",93,2334
"81735",93,1260
"87777",93,2329
"90990",93,2779
"92338",93,2609
"93858",93,4652
"9555",93,1038
"9833",93,5061
"100931",94,1196
"103548",94,1362
"107094",94,1844
"108229",94,2528
"117074",94,2327
"123624",94,1627
"127867",94,2193
"129771",94,1484
"133972",94,2707
"136615",94,1234
"138008",94,1947
"14128",94,1526
"145772",94,1890
"146405",94,2636
"154085",94,1504
"156388",94,2060
"160315",94,1586
"1822",94,2050
"20282",94,1844
"20784",94,1375
"21219",94,1345
"22003",94,1775
"22197",94,1294
"22392",94,1537
"29223",94,935
"43310",94,1453
"50476",94,2641
"50490",94,3498
"52409",94,1515
"52592",94,2826
"56596",94,1638
"5671",94,1356
"58773",94,1655
"62609",94,1678
"65337",94,2571
"69861",94,1793
"69887",94,6476
"7330",94,2288
"75535",94,1240
"82628",94,1475
"84656",94,3233
"87580",94,1258
"88681",94,1851
"89426",94,1360
"93415",94,1273
"93841",94,1229
"93941",94,1003
"95850",94,2082
"99330",94,1489
"102933",95,3525
"103785",95,5892
"104779",95,8641
"108669",95,4622
"108847",95,6735
"109201",95,2393
"110554",95,5171
"110663",95,5296
"111927",95,3480
"112167",95,5250
"113507",95,6966
"115787",95,4724
"116752",95,3367
"117323",95,4818
"11903",95,5050
"119098",95,7102
"119219",95,5254
"120386",95,3941
"121169",95,2703
"121281",95,7393
"121285",95,2903
"122662",95,10631
"123963",95,3636
"124176",95,3156
"124232",95,3648
"125340",95,4014
"128256",95,8208
"128469",95,3727
"129292",95,9001
"131292",95,4871
"131352",95,4618
"131843",95,4733
"132115",95,5128
"133609",95,2229
"13368",95,5671
"133847",95,5577
"134590",95,5966
"134697",95,3532
"134902",95,3481
"135526",95,2640
"135828",95,3804
"136906",95,7996
"137045",95,3689
"138218",95,4421
"138978",95,1964
"139473",95,3049
"143007",95,4725
"145742",95,3204
"146078",95,6336
"146952",95,7924
"147286",95,4745
"147458",95,4208
"148233",95,2938
"1495",95,3815
"149810",95,8396
"151259",95,4599
"151933",95,2485
"152216",95,3703
"15227",95,3333
"152415",95,3210
"152907",95,8533
"153968",95,5076
"155381",95,8541
"155603",95,14305
"155746",95,6531
"155929",95,3711
"156038",95,5203
"156966",95,3444
"157122",95,3583
"157397",95,2721
"158442",95,8022
"158571",95,2591
"159754",95,10707
"160293",95,4006
"19334",95,6391
"19421",95,2616
"22241",95,6054
"22613",95,7291
"23902",95,6022
"2552",95,1847
"25523",95,4161
"26147",95,6532
"26396",95,2854
"2737",95,6143
"27658",95,6472
"28692",95,3928
"29014",95,2092
"29997",95,6544
"30569",95,3099
"3083",95,3887
"31830",95,6339
"32145",95,2557
"3359",95,5480
"36590",95,6779
"36815",95,3418
"38937",95,2434
"40111",95,3437
"42922",95,1936
"43677",95,4760
"4380",95,3666
"44037",95,4152
"44618",95,3888
"45540",95,6565
"47967",95,3290
"48063",95,3138
"49018",95,17080
"53724",95,3834
"53987",95,4920
"55271",95,5105
"56525",95,5068
"56903",95,3664
"57344",95,3714
"58075",95,2747
"5968",95,6082
"59972",95,3370
"61336",95,7678
"62590",95,4270
"62823",95,4454
"65365",95,3253
"65880",95,5401
"66573",95,8249
"67510",95,4117
"67735",95,3785
"70973",95,4166
"71732",95,4643
"73301",95,3059
"76109",95,4015
"76515",95,6547
"77093",95,6851
"77434",95,5630
"79832",95,3319
"80402",95,2742
"812",95,3024
"81748",95,5061
"82056",95,8315
"84937",95,5553
"85209",95,5400
"86205",95,2513
"8665",95,2742
"87094",95,11175
"88882",95,4298
"90172",95,4353
"91763",95,5246
"9251",95,3964
"93624",95,4015
"94092",95,6657
"94599",95,7422
"95673",95,10435
"96629",95,3602
"97135",95,3759
"97924",95,7516
"98155",95,4411
"99787",95,7433
"102000",96,2742
"10222",96,1454
"10322",96,1732
"103951",96,1339
"104544",96,1564
"104739",96,1726
"104915",96,1034
"105215",96,2294
"105223",96,1491
"10574",96,2474
"106359",96,2783
"106389",96,3263
"107449",96,2283
"107532",96,1931
"107684",96,1411
"111798",96,1986
"113650",96,944
"114108",96,4763
"115153",96,1784
"115560",96,1267
"116572",96,1414
"117200",96,3908
"117417",96,2914
"11896",96,2162
"119410",96,1346
"119598",96,1718
"120782",96,1749
"121283",96,1291
"123030",96,1868
"125624",96,2339
"125861",96,1297
"126456",96,1277
"129042",96,1112
"129454",96,5096
"129456",96,1162
"129847",96,1719
"13032",96,1742
"130970",96,1641
"131156",96,1023
"132423",96,1642
"133099",96,1452
"13464",96,1551
"137663",96,919
"139924",96,1515
"14350",96,1918
"14408",96,2289
"144635",96,2081
"145679",96,2225
"146727",96,1991
"147017",96,1355
"149524",96,1321
"15008",96,1739
"150327",96,1773
"151382",96,1364
"151876",96,2099
"155030",96,1808
"155366",96,2177
"155380",96,2622
"156363",96,1202
"157570",96,2386
"15794",96,1382
"158745",96,1612
"158749",96,1831
"159553",96,3282
"16017",96,1043
"160732",96,1300
"16647",96,3212
"16703",96,1510
"17920",96,1373
"19602",96,1390
"2014",96,2272
"21692",96,2160
"21939",96,1201
"22705",96,1642
"22990",96,1368
"24197",96,1212
"24336",96,2023
"24361",96,1409
"24714",96,1408
"25122",96,1448
"25590",96,2511
"26118",96,1274
"2651",96,1198
"26944",96,1697
"27971",96,1198
"28088",96,2183
"30174",96,4456
"30181",96,2138
"30717",96,1361
"31133",96,1650
"31415",96,1034
"32596",96,1384
"33181",96,1948
"33293",96,2447
"3404",96,2090
"34066",96,2193
"35153",96,2005
"36832",96,1227
"38455",96,1236
"38512",96,1984
"38564",96,1130
"39231",96,1414
"39626",96,2723
"43420",96,1754
"44002",96,1321
"45083",96,1942
"45096",96,1003
"45161",96,1567
"46852",96,1655
"47636",96,836
"48746",96,1641
"48811",96,1221
"48990",96,3637
"49767",96,1847
"50084",96,1502
"50736",96,1226
"50913",96,1632
"51125",96,1703
"52064",96,1415
"52500",96,1645
"53064",96,1830
"53156",96,1957
"54347",96,1234
"54995",96,1752
"56786",96,1645
"5748",96,1856
"59260",96,1009
"59839",96,1889
"61422",96,1631
"61969",96,2933
"62709",96,1828
"62827",96,1167
"64517",96,1306
"65721",96,1142
"67084",96,1933
"67458",96,1285
"68138",96,1289
"68614",96,1517
"69656",96,1687
"69787",96,1904
"71577",96,1579
"74547",96,1930
"75777",96,1188
"77515",96,1619
"7756",96,1406
"78574",96,2048
"78844",96,1103
"79128",96,1192
"80821",96,1572
"82387",96,1226
"83750",96,1352
"83991",96,2099
"84308",96,2665
"84964",96,1579
"8575",96,1255
"8586",96,2095
"86344",96,1305
"8684",96,1255
"87428",96,2061
"87633",96,2557
"89356",96,1116
"90555",96,3705
"90716",96,1889
"90829",96,1211
"91392",96,1136
"91432",96,1082
"91787",96,4122
"93479",96,987
"93807",96,1130
"95268",96,1211
"95292",96,1591
"96237",96,1318
"96479",96,1057
"9824",96,2057
"100478",97,1307
"100745",97,4399
"101400",97,3034
"102208",97,2070
"102463",97,3417
"103362",97,3583
"104000",97,2427
"104228",97,4284
"10525",97,2958
"106875",97,6129
"106895",97,6819
"107151",97,4508
"107804",97,2960
"10830",97,3420
"108353",97,4127
"108671",97,2335
"109010",97,1062
"109070",97,7065
"11125",97,4157
"11168",97,2185
"112043",97,2249
"114054",97,6290
"114661",97,2627
"117584",97,2217
"118137",97,3130
"118418",97,2092
"119427",97,4980
"119479",97,1927
"12004",97,2675
"120292",97,2500
"121560",97,1649
"121585",97,2392
"122953",97,3748
"125211",97,2048
"125656",97,2467
"128126",97,1208
"129559",97,2660
"129571",97,3490
"130751",97,2552
"132060",97,2380
"132343",97,2336
"132819",97,5284
"135776",97,4360
"136757",97,4263
"138635",97,6797
"13876",97,1651
"13952",97,3191
"141809",97,5303
"143309",97,1823
"143387",97,9705
"144168",97,3368
"144281",97,6650
"144795",97,3575
"145185",97,2158
"145227",97,2473
"145356",97,1400
"145518",97,1545
"145571",97,2155
"148202",97,6323
"148232",97,1609
"14897",97,2463
"149293",97,6101
"149349",97,2537
"149895",97,5284
"15",97,1078
"151093",97,1888
"152424",97,1693
"154064",97,1396
"15469",97,2357
"154736",97,2275
"154974",97,3150
"156169",97,1591
"15788",97,1336
"158684",97,985
"158809",97,2387
"159836",97,2725
"160334",97,7869
"16226",97,3404
"16292",97,2841
"16522",97,2000
"16543",97,1585
"17172",97,2382
"17191",97,2745
"17277",97,11016
"177",97,4851
"19390",97,12585
"20026",97,4968
"20539",97,1869
"2078",97,3434
"21047",97,4368
"2166",97,4288
"23145",97,1546
"23282",97,4224
"25333",97,2434
"25441",97,3330
"25731",97,3300
"26013",97,2248
"26791",97,1856
"26872",97,891
"27234",97,2949
"2892",97,3668
"29088",97,5780
"30098",97,1862
"30148",97,1647
"3056",97,3771
"30565",97,1409
"307",97,2487
"31338",97,2015
"31894",97,3738
"32399",97,3199
"32968",97,5489
"3328",97,2383
"33537",97,3338
"34545",97,3785
"35978",97,2489
"35992",97,1615
"37473",97,7333
"37481",97,1613
"38339",97,2982
"38626",97,2984
"38714",97,1704
"39679",97,6265
"4213",97,1271
"42367",97,3533
"42885",97,1660
"43",97,1919
"44238",97,1303
"44375",97,1756
"4471",97,3513
"45374",97,8961
"45547",97,2895
"45697",97,965
"48172",97,2872
"48517",97,4751
"48673",97,1615
"51272",97,2150
"52584",97,1194
"52810",97,4617
"53259",97,2764
"53475",97,2458
"53765",97,2378
"53859",97,1227
"53874",97,2152
"54999",97,1650
"55703",97,4668
"55749",97,2309
"5576",97,1755
"56319",97,8135
"57042",97,6167
"57333",97,3101
"58763",97,1119
"58803",97,3145
"58822",97,1556
"5935",97,1717
"60064",97,2457
"61955",97,4164
"62433",97,3085
"63096",97,2858
"63240",97,2258
"64633",97,3202
"65470",97,6442
"66367",97,1651
"66436",97,7754
"6793",97,1939
"68289",97,1853
"68365",97,2079
"69070",97,6927
"69461",97,1798
"69509",97,3587
"70306",97,1554
"71757",97,1654
"71895",97,2967
"72106",97,6369
"72116",97,3667
"73272",97,4038
"73281",97,3822
"74875",97,1061
"7513",97,2182
"75682",97,3074
"76300",97,1068
"7676",97,1925
"79302",97,6021
"79454",97,2127
"79466",97,1506
"80089",97,3695
"81718",97,1254
"81784",97,6161
"81839",97,2932
"82027",97,1808
"82164",97,952
"8217",97,5324
"82781",97,2310
"86143",97,2577
"89234",97,2318
"89680",97,2766
"899",97,4144
"90136",97,2803
"91698",97,1526
"92",97,1385
"93124",97,5741
"93158",97,3874
"93170",97,1988
"93446",97,3208
"94179",97,3670
"94524",97,3275
"94660",97,1294
"95667",97,5377
"95740",97,1981
"96350",97,2547
"97487",97,3410
"97652",97,1346
"97851",97,1463
"100635",98,8020
"101278",98,8743
"101294",98,3924
"10230",98,7675
"103259",98,5932
"104418",98,8457
"104892",98,11046
"105695",98,3721
"106232",98,8139
"106242",98,5841
"107620",98,5685
"107753",98,7068
"108434",98,7510
"108684",98,5400
"111188",98,8359
"113152",98,2710
"113410",98,10740
"115904",98,7934
"116341",98,7429
"117213",98,4317
"118415",98,9100
"119591",98,4089
"119612",98,4418
"119940",98,5788
"120469",98,21401
"124499",98,3860
"124568",98,2912
"124933",98,2890
"125361",98,3505
"126756",98,6085
"12754",98,2271
"127621",98,6160
"127751",98,9493
"128321",98,5278
"131227",98,5455
"132120",98,7900
"132142",98,7848
"132221",98,3415
"134693",98,12653
"136870",98,6220
"137076",98,11786
"137640",98,8920
"138981",98,4047
"139323",98,5789
"139583",98,2931
"139880",98,7631
"141905",98,8204
"145020",98,9930
"146996",98,6762
"147996",98,15026
"15136",98,9552
"152527",98,9418
"153391",98,5138
"155343",98,5456
"156949",98,6044
"157238",98,9988
"157553",98,14122
"157920",98,9362
"158537",98,5773
"158546",98,3632
"158797",98,5489
"159070",98,9561
"159088",98,7773
"16642",98,6662
"17744",98,8201
"19640",98,2814
"20218",98,4897
"22157",98,5521
"23990",98,13144
"2477",98,6832
"25008",98,4759
"26729",98,5411
"27233",98,4766
"29811",98,4672
"30123",98,7151
"30269",98,7283
"30352",98,15122
"30551",98,7946
"32823",98,10791
"34352",98,5381
"34934",98,5340
"41180",98,8606
"42176",98,6466
"44739",98,4772
"45187",98,2876
"45671",98,5729
"45952",98,4457
"46321",98,7044
"47645",98,3134
"4778",98,5535
"4912",98,4457
"50536",98,4880
"51190",98,7458
"52385",98,4756
"53587",98,6896
"53763",98,5268
"55748",98,12202
"57422",98,5475
"58485",98,5900
"59113",98,10352
"60005",98,7919
"61157",98,9333
"6412",98,7991
"68945",98,5481
"6969",98,5145
"70049",98,7161
"71883",98,10088
"7247",98,3944
"72591",98,3781
"72735",98,9523
"73005",98,12615
"73394",98,7385
"73644",98,4728
"74963",98,3531
"75005",98,7142
"75307",98,8588
"75367",98,6103
"76236",98,10147
"77150",98,8706
"78202",98,23074
"78872",98,6355
"79127",98,7978
"80324",98,6547
"81367",98,6208
"81927",98,8939
"84861",98,7490
"85333",98,4419
"85493",98,4088
"88535",98,12530
"88688",98,9096
"88739",98,5672
"90994",98,11070
"91085",98,5110
"92425",98,7316
"99498",98,9452
"100219",99,940
"100418",99,3371
"100607",99,3628
"101105",99,1965
"101519",99,2739
"101833",99,1218
"102176",99,1013
"102739",99,2873
"102769",99,3813
"102909",99,1382
"102988",99,2228
"103130",99,3742
"103135",99,1355
"103178",99,837
"103999",99,1256
"104507",99,1767
"104940",99,4847
"105333",99,2095
"105465",99,1662
"105790",99,2835
"105954",99,4549
"106035",99,1103
"106314",99,3849
"106448",99,1952
"106453",99,1326
"106810",99,1544
"107147",99,838
"107444",99,1259
"107938",99,3412
"108003",99,2228
"108192",99,3025
"108497",99,1197
"108621",99,2911
"108791",99,2532
"10899",99,1981
"109483",99,1427
"109612",99,905
"110026",99,1387
"110191",99,1586
"111006",99,2881
"111420",99,1463
"111426",99,2257
"112318",99,2401
"112691",99,1042
"112846",99,1504
"113008",99,2789
"113131",99,2907
"113143",99,2222
"113673",99,981
"11396",99,1613
"114466",99,1954
"114488",99,1640
"114734",99,4399
"114876",99,2155
"115065",99,1641
"115166",99,2474
"115223",99,3574
"115427",99,1891
"115965",99,2297
"11621",99,1412
"116420",99,2210
"117674",99,1334
"117900",99,2597
"117942",99,1143
"118177",99,2157
"118222",99,2490
"118570",99,2381
"119208",99,2755
"120553",99,3422
"12135",99,3282
"121364",99,1051
"121621",99,2704
"121665",99,2856
"121785",99,1469
"122542",99,1056
"12257",99,1662
"123066",99,1253
"123267",99,1295
"123285",99,1050
"123418",99,2212
"123729",99,2119
"1244",99,1537
"125558",99,2148
"125729",99,2328
"12599",99,1166
"126295",99,1152
"126464",99,1759
"126870",99,1685
"12701",99,2081
"127102",99,2041
"127264",99,3196
"127419",99,1678
"128432",99,2392
"129023",99,2745
"12922",99,1146
"129233",99,1519
"129307",99,2137
"129493",99,1374
"129533",99,1090
"129702",99,1626
"129862",99,1140
"129935",99,3405
"130061",99,1108
"130361",99,2514
"130882",99,1236
"130916",99,2790
"13102",99,1178
"131130",99,1004
"131686",99,949
"131734",99,1378
"132448",99,2428
"132756",99,1761
"133309",99,4035
"133473",99,1062
"133706",99,2711
"134089",99,1133
"134568",99,1782
"134710",99,2799
"134826",99,1532
"135062",99,889
"13526",99,3480
"136172",99,2185
"136219",99,3738
"136253",99,994
"1363",99,3482
"13656",99,1831
"136567",99,3941
"136836",99,917
"136912",99,1303
"136971",99,2428
"137090",99,3371
"137266",99,3446
"13744",99,1953
"137961",99,1604
"138395",99,1344
"138515",99,2052
"138896",99,2077
"138906",99,1836
"139528",99,1193
"139795",99,1262
"139834",99,2030
"140139",99,1689
"140238",99,1481
"140608",99,2489
"140771",99,2316
"141037",99,3836
"141360",99,1811
"14141",99,1737
"141624",99,2146
"14182",99,1055
"142058",99,1375
"142406",99,1022
"142414",99,1467
"143064",99,1524
"143351",99,2105
"143473",99,2226
"143708",99,2479
"143727",99,1775
"144195",99,1286
"144814",99,1497
"145193",99,3348
"145500",99,1279
"145949",99,1708
"147119",99,1759
"147347",99,1218
"147560",99,3987
"147628",99,2990
"147784",99,1301
"147844",99,1928
"148654",99,3472
"14896",99,1067
"149016",99,1448
"149270",99,1855
"149363",99,1775
"149375",99,2658
"149417",99,1329
"149643",99,1402
"150250",99,1898
"150640",99,2905
"151782",99,2618
"151979",99,1775
"152005",99,2349
"152220",99,1504
"152235",99,2468
"152695",99,2946
"15323",99,1664
"153263",99,2878
"153520",99,1220
"153724",99,3006
"153850",99,1380
"154324",99,1105
"154351",99,1213
"154764",99,2598
"155265",99,2671
"155296",99,2941
"156183",99,1775
"156209",99,1321
"156691",99,1680
"157245",99,2382
"15768",99,2267
"157692",99,1962
"157811",99,2236
"158117",99,1961
"158178",99,2065
"158342",99,1737
"158366",99,1373
"158694",99,1171
"159789",99,2390
"160203",99,4045
"160231",99,3110
"160348",99,2439
"160649",99,1134
"1617",99,2834
"16407",99,1635
"16480",99,2054
"16827",99,1613
"16888",99,2590
"18451",99,1243
"18758",99,1095
"19108",99,1104
"19550",99,2012
"20147",99,1372
"20215",99,3192
"20315",99,1451
"21364",99,2194
"21439",99,1812
"21691",99,979
"21767",99,942
"21875",99,1599
"2204",99,1032
"22708",99,1199
"22735",99,2359
"22868",99,1497
"23674",99,1283
"23692",99,1245
"24148",99,1956
"24429",99,1857
"24480",99,1614
"24625",99,1217
"25380",99,925
"25637",99,1529
"26247",99,2862
"26614",99,2297
"26839",99,1668
"27046",99,2721
"2707",99,1627
"27265",99,1695
"27379",99,2002
"27816",99,1086
"28076",99,2064
"28335",99,960
"28488",99,1342
"28860",99,4469
"29184",99,4190
"29649",99,1979
"30248",99,1222
"30510",99,1727
"30784",99,1764
"31702",99,1616
"31883",99,2025
"3190",99,1472
"32135",99,1640
"32515",99,2575
"32727",99,4050
"32944",99,3531
"33987",99,1907
"34488",99,970
"3457",99,2004
"35157",99,2557
"35225",99,1494
"35780",99,1815
"3613",99,1187
"36149",99,1789
"36262",99,1348
"36546",99,2054
"3692",99,4064
"36975",99,1107
"36990",99,1646
"37333",99,2298
"38013",99,1243
"38107",99,3754
"38127",99,2503
"38909",99,2390
"39403",99,2895
"40255",99,1090
"40343",99,4099
"40678",99,2620
"40791",99,2074
"41029",99,966
"41043",99,1596
"41159",99,1393
"41858",99,2126
"42077",99,1525
"42331",99,1461
"42403",99,1012
"42525",99,2038
"42632",99,1206
"42814",99,2024
"4324",99,2089
"43463",99,1028
"43483",99,2361
"43632",99,1641
"43657",99,1497
"43664",99,3320
"43776",99,1636
"43821",99,3826
"43954",99,2344
"44510",99,2060
"44651",99,2982
"45212",99,3359
"45662",99,4123
"46191",99,2536
"46318",99,1086
"46390",99,1750
"46524",99,1423
"46643",99,3032
"46994",99,1056
"47257",99,1134
"47297",99,2377
"47357",99,2608
"47537",99,944
"48219",99,2037
"49505",99,1521
"49756",99,1736
"49856",99,1334
"4993",99,1008
"5001",99,3585
"50043",99,1863
"50314",99,2494
"50331",99,1153
"50385",99,1217
"50609",99,2438
"50738",99,1471
"51514",99,1782
"51631",99,1870
"51780",99,2924
"52250",99,2955
"53232",99,1408
"53334",99,1233
"53752",99,2730
"54048",99,1771
"54489",99,1558
"54664",99,2305
"55190",99,1424
"55308",99,2116
"55648",99,1454
"55732",99,3133
"55776",99,1102
"55811",99,1273
"55835",99,1838
"56796",99,2484
"57140",99,2537
"57324",99,1963
"57807",99,1199
"58267",99,2107
"58736",99,3562
"59182",99,1281
"59230",99,1313
"59239",99,1744
"59791",99,2188
"60007",99,1079
"60559",99,1065
"61010",99,1332
"61258",99,1245
"62178",99,1196
"62243",99,3692
"62311",99,1385
"62794",99,2929
"63011",99,4062
"63021",99,2692
"63339",99,2026
"63351",99,1626
"6392",99,2530
"64260",99,3964
"64301",99,1318
"65349",99,2852
"6539",99,2868
"66657",99,1367
"66890",99,1978
"66907",99,1053
"6693",99,1169
"67347",99,3220
"67724",99,2677
"68204",99,1689
"68735",99,2585
"6874",99,1234
"69051",99,1708
"69904",99,3525
"70004",99,1821
"7039",99,1699
"70793",99,4365
"71672",99,1213
"71758",99,1171
"71818",99,2227
"72118",99,2940
"72166",99,2105
"72356",99,1131
"729",99,1839
"7291",99,1959
"7298",99,1026
"73232",99,6166
"73734",99,2101
"74045",99,1589
"74692",99,1342
"74744",99,1038
"74879",99,1184
"75140",99,913
"75948",99,1203
"76335",99,1451
"76356",99,1719
"76782",99,1635
"77",99,1786
"77217",99,1124
"77219",99,941
"77391",99,2586
"77795",99,2294
"78218",99,3864
"78575",99,2778
"78928",99,1492
"80053",99,2846
"80063",99,1199
"80438",99,1017
"80621",99,3505
"80850",99,3332
"81008",99,3039
"82199",99,3132
"83334",99,1877
"83832",99,1157
"8387",99,1832
"84091",99,2525
"84490",99,1796
"84600",99,1556
"84664",99,1856
"85511",99,1676
"85512",99,1922
"86154",99,897
"86331",99,3258
"86877",99,1836
"87150",99,3664
"88055",99,4175
"88183",99,2066
"88457",99,1286
"88582",99,2215
"9017",99,1149
"90618",99,1457
"90776",99,2986
"90846",99,1171
"91047",99,2143
"91174",99,2658
"91213",99,1335
"91869",99,1512
"92073",99,2016
"92197",99,1413
"92203",99,1561
"92250",99,4135
"92705",99,1070
"92845",99,1257
"93227",99,1369
"93525",99,1859
"93646",99,1540
"93745",99,1825
"93779",99,1943
"93825",99,4276
"94253",99,1916
"94689",99,1707
"94733",99,1679
"94848",99,1769
"9526",99,2936
"95452",99,2643
"95490",99,1121
"95972",99,1118
"96365",99,1408
"96453",99,1199
"96514",99,1631
"97032",99,1615
"97205",99,859
"97465",99,1037
"97938",99,1272
"99047",99,1274
"9922",99,2339
"9938",99,2058
"99403",99,1177
"99919",99,1553
"10108",100,3984
"101636",100,1700
"103698",100,1192
"10434",100,1127
"105502",100,2490
"107515",100,2564
"107912",100,2263
"108936",100,1578
"109406",100,1934
"109529",100,3314
"109759",100,3486
"110261",100,3491
"110826",100,2753
"111020",100,2031
"111945",100,3005
"11206",100,2049
"112322",100,6685
"113968",100,2575
"114491",100,2070
"115183",100,3413
"116087",100,5305
"117002",100,3447
"117160",100,3609
"118708",100,7290
"118713",100,9346
"120561",100,2874
"120941",100,4818
"121072",100,5599
"121967",100,3946
"122178",100,1701
"12228",100,3581
"122531",100,2226
"122614",100,3827
"122755",100,5963
"123277",100,1313
"123615",100,2354
"124329",100,5342
"124438",100,4162
"124850",100,2445
"126336",100,3811
"126488",100,2146
"12693",100,4043
"127540",100,2716
"12815",100,4936
"129072",100,2054
"132730",100,2941
"134100",100,2925
"134378",100,4308
"137429",100,3416
"13947",100,2700
"139828",100,2000
"139917",100,2418
"140543",100,2047
"140570",100,5260
"140829",100,3755
"141702",100,2947
"141926",100,3315
"143322",100,3701
"143327",100,1341
"143342",100,4289
"146802",100,1300
"146856",100,3743
"148011",100,4372
"148205",100,3256
"148387",100,2268
"148483",100,4460
"148958",100,4671
"150183",100,1325
"150651",100,2457
"15117",100,1762
"151446",100,3319
"151726",100,3438
"152514",100,1573
"152546",100,3053
"153365",100,2039
"154082",100,2067
"155801",100,5471
"156870",100,2174
"156917",100,3475
"157649",100,2696
"158999",100,1271
"16043",100,8020
"17210",100,2573
"17254",100,5197
"17657",100,2803
"18201",100,4972
"18456",100,2065
"18898",100,3247
"20204",100,2609
"20591",100,3980
"20895",100,2681
"22724",100,2180
"23071",100,2409
"23408",100,2004
"24622",100,6619
"25288",100,1707
"27308",100,996
"28288",100,3665
"29464",100,1923
"31317",100,1628
"31444",100,1996
"34308",100,2577
"34874",100,1013
"38159",100,4378
"38591",100,2672
"38677",100,4727
"41157",100,5655
"41502",100,1479
"42151",100,3093
"42165",100,1864
"42786",100,3656
"43181",100,1768
"43331",100,1271
"44115",100,3391
"47412",100,1447
"48877",100,3483
"50036",100,2249
"50685",100,3108
"52438",100,3619
"52555",100,2517
"53165",100,2406
"54418",100,1716
"54611",100,3261
"54910",100,4954
"55111",100,1249
"55535",100,4450
"56160",100,4133
"56299",100,2587
"56802",100,2276
"57311",100,2503
"58553",100,3503
"60290",100,3727
"6165",100,5655
"61787",100,4016
"63203",100,3727
"63474",100,3363
"66361",100,2800
"6678",100,3847
"67988",100,2593
"70394",100,5312
"70618",100,2457
