"filename","species","filesize","md5"
"109940",117,5650,"e0fcbb65b33c61a43e77519e7aab7e8c"
"113065",117,8740,"b20908c97531bc0f11a8cc0ef84ba643"
"113317",117,8099,"79b8251e5191c0e8ad5c98aadf6e0066"
"113550",117,7663,"14b3919f7a26a8f1e264244dc249cecb"
"113696",117,11566,"2127910d18917afca2f74490a91413eb"
"113729",117,10505,"ecff6bb2fc1e8cfccdb1690dc8676a2a"
"113942",117,16300,"6803a827c6be9273a697ff0c1ae0ac23"
"1143",117,4668,"b3047ee63b759a07d1e65996638c27c6"
"114494",117,5441,"cbdb01a3214df6f4d2c3b1e232138c2e"
"114637",117,3778,"66c7601ab17dbcfe1e8eae57915dec18"
"115762",117,5848,"a01316d6b82026d12712321d7ad7f766"
"115823",117,11132,"4bf4f8209064b8d13c8797eb5ebc8f13"
"116400",117,6537,"3b9b9860346828c9fcf0f3287018c3ab"
"117162",117,9526,"412da35cf602656883fa4c9370e52613"
"117493",117,12549,"d3f85af7410519e0f5d99241a320db8e"
"117500",117,3989,"e409858eab1ce83693f9db7bf0e5d629"
"11777",117,1165,"24f545d835826d133db8be1086efffba"
"117864",117,20950,"4e3cf7136e04380f95612d1e83e2311d"
"120762",117,6029,"623c1dbf21051cc8af87108a2ed82dd2"
"120862",117,17478,"51f9989a5c82b4877b03c14add41a193"
"121174",117,7916,"4541a131bc07b22e6bc5ce69dc907b48"
"121305",117,1223,"24e388df6f0a7d87912c58ac565015b1"
"121371",117,13837,"cc74fc24cb179ede0fde3ad961a99e00"
"12151",117,5216,"e2880821eedec4ca1e799c18af2eacc5"
"122131",117,6498,"2d17c45c4a9c9e586f497cbdfeec2220"
"122251",117,5635,"5ffd8fe1292011381058104c7a354c53"
"122390",117,24739,"1d376ca0ceeb1852154fb0c0b091e8de"
"122889",117,6319,"6f3e7c90644696b6233ec49933bae5b8"
"123987",117,20767,"bcc41f29ab7fc71f930e73d7701856ca"
"124698",117,10285,"b04d85049233d7469fcb36f0731a4173"
"12504",117,7123,"f01f82d289b36619cdaf49aa5894b9e2"
"125470",117,10960,"ce1c25306317e686c78a30fec300f92b"
"126842",117,17571,"84249e11cf11a3a7799db2a1b734a190"
"127300",117,11292,"1cd1d4f41adc54b3aa470a38fdf11f9d"
"13016",117,15033,"2b6db9bdf99e4e02cfc1e1401376d0c8"
"130394",117,20169,"070b6c5da4bf4ed4a2b15fee0948e9bf"
"131169",117,9076,"b106a7ea6a696f7073a9044296fa3170"
"131200",117,5531,"dbe3e65c924c3e61bf0afb5300105e6f"
"131976",117,18765,"1048e19f150dc3fb3075373ec839040b"
"132738",117,4290,"90e9a5b5577c32af0154396c61d6ef3b"
"133511",117,9988,"e27ef716b4e72ff3522cf45e41e267f9"
"133519",117,13679,"45b684148d99fc9486fdf4d2cb0304d5"
"133905",117,18080,"12dbc44bc8f515014df7246f6a00059f"
"134841",117,17108,"9ecee59b2bd00efc9146cebd149d3d88"
"135156",117,20409,"69a1043cc6798c25d0ac97ad01b225ef"
"135309",117,15174,"b7c7f91f8465c814c8543d754b2084a1"
"13551",117,1947,"06f8725b258d36ab6c4b69d92c86a81d"
"135921",117,9517,"063feb13ba2e7551a53d1fb9c99524ae"
"136112",117,45220,"7ef061ff317c19dfa52554ac28af40e2"
"136611",117,12017,"fa7254dfdcca9f74f68da574004747ef"
"137852",117,9076,"b24555b462f9b3574b386fa80297bdb3"
"139086",117,9528,"155d2eb05375284b18413be240d61ea3"
"139102",117,3869,"29cc4c8068db9ad0da96daf2c7a3cf0f"
"139157",117,5353,"3db029c8caa2058bcf0f5956fd4537da"
"13928",117,5848,"6d5a5ab765733d90e6c4976984ff0fee"
"140197",117,5120,"7c1c4304868a893d50a3e785aba0ca24"
"140311",117,17540,"1c6beffeac07a1c8bc050b65392037e3"
"14081",117,9504,"887e2bc74a3f0d10f07634bfc66667d2"
"142215",117,8996,"2cd10b69495a78774680088d871cc65c"
"144028",117,22646,"536621e029ca02162306c9cfbd324907"
"145243",117,16213,"a58cfc65cae719a23f328c376ee0e0ac"
"145417",117,10687,"6ec5a66fc7b6efdba62bc2ee29e96d0b"
"145589",117,3084,"043d583f8b366b1ad64c2a64004c6de3"
"14579",117,7753,"ff6e54adddea4820abe5000ea376236b"
"146567",117,8534,"9da914a3b45d02f23460bcda4aeb7c5a"
"147316",117,5319,"3be5300d99a45a9c68d8f60275dbd3e9"
"148614",117,11529,"06c770a42928ee666079fc90aa43ed8e"
"149356",117,9133,"0081d7d1d3551252d7518dae10ce6229"
"149562",117,19700,"f3c8e37d8ff509a79246805521ac3450"
"150149",117,13071,"fb1ba6cf67c8744eb5a8d9d37eac4b13"
"150659",117,8425,"88f11154ffa8c498e57b4b8e74c55516"
"151228",117,19413,"3f5db9491088fa8a9b2fe1a8ba9f8938"
"151331",117,10409,"e433674ff8c19dc395752805e2a2bcd2"
"151369",117,13405,"9980e04cadc9f79595cdff453021ba24"
"151570",117,11160,"43b442a9fbf4d072495ece8a2e8bbf3e"
"151757",117,10348,"f509a4082e25294eb43e364d5b87639f"
"152118",117,25498,"42b21f1403f05bf304234d3e92f110f6"
"152762",117,7946,"4a3014887b1f34625933415ab47b47b3"
"153090",117,9615,"429caf959aa925842efce594b23b8c86"
"153207",117,8227,"d30ea129c3eb12deedc9c6fbba3b7891"
"153630",117,6801,"fcb8d1fe73e762345e7d33d490df4027"
"153753",117,9240,"8e635f9d66951004cc5fe8596d98e028"
"154019",117,18036,"a7c55961f19d77c3e799431feb1c4246"
"154077",117,8507,"ae3e9b9241b0ee4e1c2ed66e89442e30"
"154636",117,9876,"23f179e63c1286e58481328d99d6e590"
"154883",117,14187,"0d5bea067f2c11a244c302197ad86781"
"155135",117,13993,"b54efafb7285614c1809788989301d89"
"155340",117,9754,"983592369e92e0f7421718221ce36002"
"155498",117,6218,"0eb8601f2616d206a13464c75a094028"
"156603",117,10888,"0dd7c50e8f24628d2711738ad6bae0a5"
"156635",117,9918,"706ad0cf7a4182c34f649a12cd89bec5"
"156779",117,28214,"18ef19c879df4dfe996dacd39b1b4efc"
"156940",117,13958,"ed0c66f0502233add4d86f0ab8e4b674"
"157095",117,7375,"f70d1a1742788a38637c3cab78956944"
"158201",117,7441,"591e151ffc2259a934169e1d71a01e16"
"159393",117,4978,"81de801c84079646c8b29b62c4708183"
"159737",117,10526,"e686affebb27e487e9de95974f1f4a05"
"160053",117,6239,"c74d81782a595207b3649829c211bfc3"
"18450",117,8966,"e0379b560e16ea1c6b3a376d7d3286bc"
"19293",117,5777,"ac8e7c9b492f27bc48d882f5bef6bb5c"
"19574",117,14865,"0d8d04d7afb5d33b850d4dff819267a5"
"2022",117,17299,"e963eb2609fb48d52996d262548085f4"
"2025",117,7936,"cf624cc04fe6ea8e216739457adceb53"
"20478",117,11993,"8a9827da12b0ab98d0487346e2dba64a"
"21154",117,1712,"5c3d21cbb960e8c7e4b1dec96bf8dbda"
"21735",117,9812,"e1c013462b46598bca2bdb77fa99728e"
"21977",117,1919,"3078ae6db433bbb7183817e0dc9e47e0"
"22887",117,9244,"fe436f18da18af0bcd2661e38c6d7257"
"22917",117,6895,"39d76607fb1213bbb229003dfdc194b6"
"24431",117,7053,"d5605c3cd46b850e0fd785d0bafbd03e"
"24686",117,10941,"ec7f88e015763ba86ed9110de2f44965"
"24732",117,5081,"b62f2d267430c32e22ef96e2a832b537"
"25291",117,9108,"4d3fee01c08acd5749e7ded736fa18ba"
"26001",117,9755,"cb2be588df0b5565f786175cc6b225fa"
"26002",117,11530,"dc22e2f688c9daa8f61b14f4e56fe877"
"26373",117,23948,"ba7644193f9b49dfdb6a29222db8d94c"
"26740",117,11760,"ccfe5d59d31b9b70177e34f40af4ca9e"
"28066",117,2252,"8654ccf53391a1776fb9448f670091f6"
"2826",117,5432,"c90c0bdeaca4b3e53690c1733f4be72f"
"28371",117,1375,"3bb08f7ab68191701a1c4ffb1bdf1285"
"28492",117,19482,"6d115ae00a30b61241e9539628db9830"
"2920",117,15699,"9399a0352a8d31408d97f3992eb3e3e3"
"29375",117,6512,"8d406fd23269c6ba296580fa89bbffa1"
"29819",117,14235,"9f6a2304e921a4de7ecd73571ce9fdf8"
"30738",117,10564,"995a4356200f58f9b151227625baa833"
"31049",117,7769,"2177ec8536d91773d1d5d21fc503f07c"
"31723",117,10133,"514b77543022c31f3cee0dd6eddb9bac"
"31735",117,14832,"35bfa07c363453e861f5a95fd6b1fe98"
"32561",117,43997,"d16a5cf21db03420793ae16676f36d69"
"3294",117,8461,"3cc70212b16cf501c21027b13f4cfca9"
"33034",117,5224,"40f32ce7df9a80ee774350912f4e153b"
"35401",117,6981,"cbefd1a8bcb2733d97f9ab18a578ef65"
"35499",117,13605,"3d66b418b3c1bd161ba24032e9ad80de"
"35968",117,13200,"14665ec8a8cc64485314ec323c584f5f"
"36013",117,11852,"21c4766b163161a7d04993bc84eb3c44"
"36397",117,7865,"04bb5051215b1e0e001a723dc8aec1f8"
"36520",117,13473,"4be3f0556a6add1052bd10611917ed0e"
"37010",117,7688,"60a487f65ddc512c6349d34940872686"
"37467",117,9751,"390c7cc26bcb2894a5a9878954d24565"
"38520",117,9292,"420a50138da108c5a939728c63b5ad84"
"38857",117,10909,"8855c5f4cf298f131b09eb287694335f"
"39523",117,6126,"ca1c2f3b240b6f01a233f89f6c2d5322"
"40283",117,19226,"2d86f8723d71b92d50c6cde871b088fc"
"41237",117,6950,"52cca4ecc5fbd137b4ca6bbb1cf60592"
"43404",117,31374,"03b0a9e241927d643f58e83b886e78dd"
"4497",117,6550,"23896d31aa611128cd5483161277e2be"
"45699",117,12335,"7a8333842618d7515f7997dfd27dce3e"
"45942",117,19291,"72b7de5b5c7d7139bca5a25764f46ca7"
"46146",117,6265,"d61d0ed3226b4223e91c777fefc7e0c1"
"46475",117,10360,"3ece4f48951a5c558709c34b4d0edb61"
"49605",117,5730,"b03b6c318706892bc3ed160737b909d6"
"51963",117,8819,"70493c91e72e63c9e6bd3bf6c22e0024"
"52381",117,5762,"4363316c52291eeab38d3edf11b47267"
"52498",117,10662,"4a06b79319b4c52ba156b7e7a3be0f61"
"52885",117,2582,"c117bb131b638d6d40e3752f1770f810"
"53014",117,12317,"9e55debe2bcaf7369e87a1db9644bc67"
"53238",117,9038,"90584de5c8f9ef883c22520737e0c0b7"
"5384",117,13070,"b46a3db56316987562b269199bfe4e4e"
"55248",117,7494,"80ee4bb507a61970471561e9e0fc8188"
"55767",117,8157,"c1dad561e831959f8c7044a536fed393"
"55807",117,8967,"4731a595fbfa9daba4f7e074b438ad17"
"56425",117,9540,"fc1c7326ab19b7d92b41ed85b158077b"
"56886",117,1542,"e13be4d31d1c09f3449418bb14d4dfe2"
"57338",117,10466,"1e5901067410a4d3636cc15142d7eaf6"
"57719",117,6703,"f6af65cc8c2c3c8e1aec636bd04ea24a"
"57801",117,6490,"458b6480b1da58ed16e8d229d6321599"
"57902",117,2654,"94c52dbb3801b56603e3bd074847005d"
"58027",117,9718,"9d9b1af1745aa7c482077c68e7e37661"
"58161",117,5552,"f1527d29bb88c8404f38e2fc771edc72"
"60029",117,17013,"91236f22588fb2044a3e16ff15e92b79"
"60418",117,9941,"d81caccc0eaad9eb709c9b4b42f3186f"
"60583",117,9425,"7286df05e1d58e1afb39523bc4fad415"
"60903",117,12338,"67529b4dbfc3443721fdd2dafe159ce0"
"61286",117,18263,"2e9b424b87b792dcc7812c598a54a321"
"62304",117,2090,"21abd70ef8ec917e855c9df916ed5586"
"63206",117,5480,"18579491d2a9297f2c023eb68820b34c"
"63348",117,8370,"26a09acb49bb4bf80e4461da730287e3"
"65597",117,6603,"0b7835964770114b7cba120356d3b711"
"66041",117,7747,"9d04437cf7bce75f44b46b49fd1e1735"
"67160",117,7138,"735a497d6064f6dbd9921a2d8c169d0e"
"69175",117,1993,"ac8a465fe244f19ba864a0001995ccca"
"69238",117,9192,"1f9774ba39add65130be35fd8d8c6d58"
"69484",117,8751,"1f27c3d96beff7a9b4a49207ccc2ca1d"
"69569",117,13427,"3c3cf87a0940183f429d1173cb0a0b5c"
"69622",117,12146,"63280bbe71c9e3dccfaf440571a2d6d4"
"69834",117,9345,"da3436a839168519f71f0fbc536a0997"
"69902",117,7259,"5935251de8eca6f6e399d9a6d38bb103"
"72474",117,10786,"9ca2939984d8c0a70a13c224e7144076"
"72675",117,1931,"e7e88e3feb707753396872b92ad48f5f"
"7472",117,5359,"d5453eeb6021f28c91468f67ad84595b"
"74965",117,8369,"c5054b41a91a3e59c4171e137009fd96"
"76122",117,9453,"bde133b61d5a55ef34826b0f4d12465b"
"76470",117,9963,"8be0dd6e93aaaf990983ae8666232137"
"76884",117,11116,"1290498c7399dee44fac3d7d4598695d"
"77255",117,9524,"4af2d6f59907e46368eebfd92e7d9b4c"
"77363",117,6875,"4cdf04b9812e3efec2daa51e7802d18a"
"77439",117,15464,"2cc1ee6dc514ce1721308550ddf88197"
"77923",117,8417,"d56e13200aa8dd12683e7cd1dbb98d1f"
"80263",117,15769,"8d18f5df890f9d85bec79cb97097a41e"
"82557",117,4000,"10e27d8fd8601f2aee498782eb559884"
"83474",117,11745,"3e03b2b58197c2acb36a710c6440949a"
"83492",117,9652,"98e64587496f7573d61330622303c587"
"83737",117,6332,"ca55e5179835055f96db918aacf84e46"
"85156",117,18926,"d745ae1ad0ba2bcfabcc19dd7051bfcb"
"85572",117,15748,"993cddff9fc832580d13f4488f4b49df"
"85923",117,12222,"36806ac39ece9f5684c0f186b6adf648"
"86391",117,6723,"4c23dd401424cf38601abd8e385090c4"
"86898",117,1153,"a6e6dbf6119ee8bea5f8c6f45ba5b3b6"
"8696",117,6921,"bf93191eb004787334c77066f7d816cd"
"87360",117,1837,"61ca3c3808bd9ed20fff8591a126e918"
"87469",117,12068,"8b6aa262a158067ad37c3319cca723b2"
"88216",117,15278,"82c118e3388b72e715d6dfc1876a6a00"
"88933",117,3299,"aef4cd1ba4328bf0c65a1c01860b6920"
"89115",117,13787,"9962368142e5e070241161afbdd38d82"
"8958",117,3814,"d5e7d81714cf3affad087b713bbb20a5"
"91977",117,6040,"585d589d97456356751ff202554f16fd"
"93085",117,7895,"6937945f18654d34e9a9b364f066df1a"
"93435",117,12766,"17d9964b006914abbc81c80afa9d154b"
"94167",117,14132,"40dd50351711748b50bc1ce1f446528b"
"95162",117,13900,"0d6fda72c44b21c3f38e88951e5074ea"
"96504",117,9311,"b23c5f9aa401339afbb273faeb8b7c41"
"97810",117,2950,"45eb9b5b5669c303b29638ee6cbdd8c2"
"97944",117,10496,"9e9d6235f8235357ee23072c11cf327c"
"99287",117,13523,"ce41b5a3a6ef1fb2a0c1b8922fb89cbf"
"99594",117,6127,"6a465ed3bb2661f04520192ea0128870"
"102245",118,7488,"7b1856adea5be4bb00f5ba63230d95bd"
"103102",118,12036,"30c121bd0e2101c2558378dc6d147fc4"
"103600",118,8291,"0c408e7649be4269094928933d08a3d8"
"106227",118,21746,"769c9f09afbfa52bfb0db003a4b0981c"
"107433",118,6530,"10a7d7f807d48e5ae6a799aeb1cf12ec"
"108070",118,6068,"3bfcff30ea75463f5b227a6d1eb89f4e"
"111104",118,15490,"f6ed5d021523572474d1cf024a8b4504"
"111699",118,14129,"a8b1587e9ac03913ffbf3693e1e97976"
"112022",118,20556,"eb90cbc11df6c1cc506dea95dc44c88f"
"112469",118,20824,"5d81da24f7e28da7d1a37a13af0b4bae"
"113129",118,18112,"7fba31f0c83d4dd73073cbb79e6ff0db"
"116441",118,14707,"fb1ea902f0ea17a5076c18e218e18dec"
"118436",118,18548,"93f95cd666a527af640014ed63ef0d24"
"121886",118,24269,"220bb4ee092a0086878a06cb61f68099"
"122596",118,5723,"897cb34b0eff5d95e600e18d08895b98"
"127923",118,8183,"8099d9fae1063b799049a47f0359c55c"
"128393",118,12031,"c41c33ca2202950f53070c16445a033f"
"134872",118,8349,"de286bc0cf9f8c67cd7a07d78709a3a5"
"138516",118,11033,"0d85760f58ca9d44250d3f539e85edb2"
"139319",118,9102,"cdfb83f67ec87da9845444a67f29898e"
"139515",118,11873,"7bf17155c3ed07420d807684c56051f1"
"14138",118,24022,"454921970d9abacea64580b5f8376fa7"
"142553",118,24748,"6b4a0be69576141efebfc9378f9cc2a8"
"146720",118,33484,"53a3d69a7651a95ec1da75a106a805cb"
"147289",118,21276,"6014fdac14dde6641ee8bb06c08f72c5"
"147455",118,33956,"ba8668661456080dc03d0bcf7a32e6fb"
"148068",118,11082,"f41768ec1c84f43109bac0c018893cc1"
"149006",118,25760,"b6d184b8a623544271934e054c1e3953"
"150414",118,19457,"0a4b23f70188c92e0d5b5cdb3878318f"
"150986",118,23479,"9ecbbd0f719c111663f1abfeb7443127"
"154276",118,23275,"4d06944affed7eced16e0f7646eaeb8d"
"154438",118,20299,"a8bd7f5aec8db5a62ecaaedf8ff79a47"
"157053",118,17325,"d9336190ffd60e98b0d124604f0e4898"
"157381",118,34808,"e12846adf1df78714c5542ca1716eab7"
"157731",118,10211,"3ff84d470fe1727a7a676987ac4ba527"
"15840",118,10933,"16708f585621d108e03567cb1f8889fb"
"159610",118,20601,"82585f2c2e0f5b9df65508b79cd45a18"
"20095",118,11633,"f35572a3afda24b72f412d221c169232"
"217",118,16577,"06e132e34d1d1eafdea9d70f1b094766"
"27175",118,31059,"67ae5736a43d4d1dbdee275b9359ac6a"
"30705",118,21736,"31ed5f9242670f4ac3e6ac252547e20b"
"31836",118,15345,"8aa2ac64752f5caa8f1fa12b9e6ab356"
"34658",118,11768,"a4b7e85df266b895c80b18a408492a8e"
"36674",118,21142,"02b1a60258ad6d60051db38636ca4262"
"38915",118,18059,"a3573d13ddefd960b1740a087cb91444"
"40852",118,5171,"dc8381ddb82e65d4da6f08dae5629076"
"41804",118,8821,"def7f3166855af318b91d714d1eb5d51"
"43930",118,21418,"e0063709d80e9d2e42ddc6508a4c14ae"
"4485",118,23617,"ff7b11a8bd6da00ca6753dfa14895d6b"
"46850",118,13537,"d40511f274e1c387524f100853958b39"
"51307",118,14706,"504461f8720c02291eb3763023a3fd76"
"52181",118,29409,"0acdb5273523d6dc16bc47134c01cf21"
"53619",118,9777,"765dfd4d69a6e9996b5da6dae629b8ea"
"56768",118,11982,"539f9fa73653accd8eada5427089f700"
"56901",118,20606,"871789eccfce681fe77e2e95bfb92be8"
"57879",118,6751,"d0d211a688ef07ab87de6d8f9a9bbe3b"
"58039",118,8928,"03d00ec9a9bd3ba08c931ad60f942790"
"60105",118,10408,"c19dfd7e0828d20ac0837d07e86d9b45"
"60676",118,26801,"2bee1141e3acad4b13d5877928a5fa71"
"6438",118,11879,"480589b7eb5d95f4b96ddbb629c8233a"
"64967",118,20312,"5a5d5177643ba8bba4598d8cb13c6fa4"
"67702",118,17272,"457f695fc5286374b6f9fb8e897dab50"
"68261",118,35041,"d5b89ee2c6b5f24a7f548a0bf59777aa"
"68845",118,26642,"019261e813be7b7cdf0d273de801fbd2"
"70382",118,23673,"d4934de26d1a29772bb74841b7f2bff4"
"80190",118,7170,"b9bc3476c0e783db1259c5fbe9f681b4"
"85114",118,8485,"156516a7b06c4e28dde097abf93ff5f4"
"88485",118,24677,"90a55d841565df41490e6197c0056286"
"90839",118,26985,"127e5449edbb9c367bb8f32facc72332"
"91050",118,22904,"c3639432a8111d2767fe4936b7c51e90"
"91444",118,15549,"4c61bc1de11e30bc1d30be783fe8031e"
"92576",118,9499,"760b5bb8aaeb54b315e88ab8bf272115"
"97424",118,30701,"d5d6a577f1ba3f44d5a156a941f3a13c"
"100624",119,1103,"7d1a4ef747d3fe84cbd0c9b9c59754e8"
"100953",119,1299,"a977108e4912b7385de6d09bd768479c"
"101197",119,762,"4ce2c08a2fb70fb0932e4ae0b05adc88"
"102022",119,1181,"0f601a1fcc7118c2d4e8c1bb28489698"
"10224",119,3280,"2b029d852f5a353b34260de3820bc2f5"
"103134",119,868,"1dfc2e9d97c7b34a4d066edbc0ae84fd"
"103491",119,1067,"14e48e4a25b406030b2a6ade4d2bfd24"
"104023",119,1308,"852e401465b74f4b8cf988d4e79336ff"
"105113",119,1060,"c156520911469310a3e34d30ea54f10c"
"105967",119,1471,"b027044dee9c7814215f32221f2d8c21"
"106069",119,1443,"aa64aabf2805b7c188fc83c34c970bbb"
"107694",119,867,"fbb11f3d588bdb9d03793c08cf16b6be"
"108118",119,1180,"583337cbf46bdc56fc6837cd51473d72"
"108566",119,839,"d91987549830d45dbba5c31f5fff056b"
"108629",119,988,"6181c9710092e120c993628f8f8920f7"
"109393",119,1228,"200a995387f99c64b28f67bfb851cf6f"
"110202",119,2323,"ffd28640ae9cecba8a62d75735aa719f"
"110416",119,704,"7bf76d2431e97d799eda66d2c3c4d15f"
"110771",119,1773,"0fe8b0d7cd69ca17ef282da37138f38b"
"111684",119,2333,"6aa4fd5e9602c4870556bf46b5746adb"
"112315",119,694,"678d4f76d0fc0b12a90510ecc81faaad"
"115003",119,929,"b9a66ee19d1398ce3716ac644da9a904"
"11575",119,1009,"0f205559713abbf94cda7a7cb3788c35"
"116170",119,949,"6fef4fc224b625bca7a43922d9eb2734"
"116540",119,941,"3e4ee70d0cf6c7a1bcd678e62df07377"
"11767",119,5368,"88613485c0ab2b0ddf21b806460d3dd3"
"11813",119,1207,"93c06e441a41f0bd4c4f3d5ecd54cbfa"
"118345",119,1704,"b673023e1e57c2d8f2322deeea909222"
"118745",119,1073,"7b26994df9851ee17dd7e237f3213f34"
"119157",119,1175,"3d67891122807275cd0a09c286c10e24"
"119293",119,1142,"f27c54f89b0a777f89a9526936d91523"
"119938",119,1770,"38865269a51735077a71ce8d9f6983b8"
"120646",119,1276,"860a1b55fe6fc7baedb9760c7d4a9c59"
"120664",119,1853,"d7b66d19fec8eb8dea5259da0b1a0e23"
"121184",119,1836,"a45b32a5cdae0106ead8766b02568172"
"121628",119,1021,"a414600f4bed1b41d448444cf2ca6f9d"
"121910",119,3999,"683d95bbdf5f6853cb58ea61defd20ab"
"122419",119,1004,"6a70996e4b05b2d0ae70e393dacdf799"
"122922",119,1528,"897b46d63b64d3c3cf7ae2fa8754322a"
"123563",119,851,"74c50acea34d13c028643d1e70a0fc87"
"12432",119,975,"7f81e914fe90867ce90df184c04f03cc"
"12482",119,3984,"aa552b8e21b0223f4aac4979ff3749c9"
"124942",119,1278,"01cec50d842cd97293f762cd4d88fbe9"
"125533",119,1123,"119ce5f670be1910a0522b9d4e84cccd"
"125724",119,1119,"1fe6439b53fae413555c99664b27332b"
"12606",119,1082,"307aa8b714bd7ff14fd5b0f0e1e9e001"
"126998",119,908,"2ec7773a5b0b8943c2a757171d738259"
"127214",119,2095,"3623c2b7b0e2ef2599f4dd3a82931027"
"128997",119,1979,"960aeca35d4966bf59cbdf2d09c5244e"
"129453",119,1256,"2da17259b18550c06e3d72e62607ebed"
"129866",119,703,"eb1f2a1f56d174494fa0a6c52f8629b2"
"129977",119,1057,"e88c9db28ebdef7f6cd1935b9fe60905"
"130781",119,1219,"0eaa4a8625f9040d9fccdae327443d28"
"131138",119,1635,"cdb6c177d9b3150ff53e69e445b93354"
"131241",119,1826,"0e6c896692877f12a97882e2e536d576"
"131268",119,2083,"dadf01462445e0378e5461b9a1ff4aac"
"131282",119,1307,"a4e20424f02292cc8f2c39803b8b018a"
"131721",119,831,"0d6f70d57e418ff014ee1e8094616706"
"132028",119,967,"7a21d627aa3ad26e12ae87f78a449f97"
"132565",119,1644,"6cd49022d728c337ccb87f1bfda09ec2"
"133383",119,929,"ecf76246936f0e0f88fa1999fcfe2625"
"133399",119,1311,"13ce625256e644320097415d86a957ba"
"133943",119,701,"c28aca5bf8fbc8dc18e0c7c2c061725d"
"134751",119,1899,"990285436fd14c8820b449f5c02060af"
"134777",119,848,"37cbf755ae46e7a2c26badbc0cf20080"
"135157",119,1772,"425674e3353fe4f3dab521f52e083157"
"135959",119,1560,"71668726fc04121aad0a7c2a50c9dea0"
"136264",119,665,"c0ab1d658875747cf2b6131c2501f156"
"136414",119,1348,"5daa0fa0a9052f34274a7f86060dcff0"
"136646",119,913,"e60fbe72514d60e72a34012da87e8111"
"13713",119,777,"b668d36c23acaeb563430680c02fc9e6"
"137138",119,853,"e382adb365dc2d1a5a6d1e739e25a4b7"
"13774",119,3304,"dd50eca23be05502aa01918ffbf6b3d5"
"137894",119,1310,"3e454016a1b19e7092912d04a8dd5e4d"
"138182",119,793,"b296743b0804090e282cffa5a723dec7"
"138398",119,1509,"0bfe36d2df82e8f77884566dc500ed0c"
"138403",119,1272,"c406ec5d7d7f371a3f91f20efcf5ea01"
"138557",119,720,"36e7d9266041e0352868d987e33d8023"
"139344",119,1522,"9134ae934bb9e0cfa7ebf2ac7f23b72f"
"139946",119,958,"e4b9db8cf6614077aa7fa1d4b4bf5a87"
"140448",119,1103,"8fb22f3f7679a7cd2ffdc7f8403f9f9a"
"140552",119,701,"5aa7f4fee6e18d09b124c669982c6379"
"141059",119,948,"628a960e09657209571545e5e59b8e00"
"141162",119,1207,"7b7492c277e7649d5c9b31affb0eb9f2"
"141788",119,1819,"c314b32f6db93af71ea6ef7e942de527"
"142051",119,798,"a2ca4cab61359894131204cdb6c379ad"
"142405",119,2048,"a7f660f8584f93cac4f0c0cab78e74b2"
"142662",119,810,"eb7f2f0b808b40ae1e23bd00cbb52be6"
"143276",119,1107,"da153852bf1c87761d778ce5eb15d305"
"144385",119,724,"0cfe089d818de3031defe3842c83f379"
"144590",119,1469,"a18bf1853c483bab1b668467b7d1294a"
"145469",119,1319,"5cdcc3c379843484e270bad72085c857"
"145631",119,762,"0458f4e6273afa758455cb6f48b44911"
"146478",119,638,"42de9ccdfbd9572d7d7cf53efa749e60"
"146726",119,1524,"a335dc2e843867f1ebd8530e469d3321"
"147673",119,925,"4d0fcb09c5b35f2698c5eb2ca4c5fd5b"
"147825",119,1272,"92a8bc1fd4b8d346a04f39ddcb767975"
"148046",119,2809,"7a93c03971402254a6f0c8d5b3a0f03e"
"148151",119,982,"3ef78eccdb81ab7f77416a4ead69730d"
"14822",119,960,"72a2bcf4a72845a5094de03814f31dfc"
"148698",119,880,"c9134a9a469f020aa283179c90d676ec"
"148934",119,869,"f47e1f8deae8387ebd8127afcbfd4237"
"149369",119,1675,"1c3c18d3bf4a6e8871aef413b478057e"
"151468",119,1126,"344c5c9c8e5f728b82242ff26c341c60"
"151642",119,1144,"c7a88bbeffe9f6ac6aa09201d1ea63ae"
"151723",119,1376,"fb0ad7984785b7f8fc7d770aa414673a"
"152947",119,1289,"4dc1478fc4a3ad02100389f4e652f96e"
"153005",119,904,"3066b1984118d6e99ca26996e20ea788"
"153435",119,1915,"a8647d293bc86ae25e4516dcca512561"
"153444",119,1053,"12b90f4410c759b1bdd03f1d717540ce"
"154104",119,726,"f06703eefd3cd21d71d01c4c9c2d2d74"
"154375",119,1957,"342a62be227aa80efaa62014ed2cb6e8"
"154378",119,1484,"1cc63622431295b1636589f7a2545c33"
"154533",119,876,"536e951052cb644f9adb623939c01c8e"
"154834",119,1940,"7be4a395ac107b9c712a1d4935da5fd4"
"154874",119,938,"6d63f05338f863b94d5bec243e9d98b8"
"155125",119,819,"9f2fa1fe4eb47f1f3b7e02b96ec4e458"
"155210",119,1058,"5b0ddfa5f22163c3d8c20faa462dc903"
"155252",119,1748,"157765b4e48da47b9b9ab314ea558156"
"156039",119,780,"d941d851d42778c65a584d544d9f1574"
"156627",119,1151,"820fe4cc046f7ed7dbaaf41830e754b6"
"156959",119,1629,"729983ddeaeffb38ac98fcb6b3ad554c"
"158009",119,1000,"088847f12eb6021e42523ae846028bd6"
"158327",119,871,"abcffbccb6ea14ca429203b87f62ec39"
"158959",119,1063,"ca8fafdb570e98ca04a7cd2a1c6ac730"
"159100",119,1332,"a28b482d07d8abb342ccb34a288f9f44"
